content,score,tokens,tokens_no_stopwords,stemmed_tokens,sentiment_label
dana refund berhasil tpi sekarang lbh dri  minggu ga dibalik balikin padahal tulisannya proses  hari kerja dana akan masuk rekening tpi sampe sekarang ga ada kejelasan,2,"['dana', 'refund', 'berhasil', 'tpi', 'sekarang', 'lbh', 'dri', 'minggu', 'ga', 'dibalik', 'balikin', 'padahal', 'tulisannya', 'proses', 'hari', 'kerja', 'dana', 'akan', 'masuk', 'rekening', 'tpi', 'sampe', 'sekarang', 'ga', 'ada', 'kejelasan']","['dana', 'refund', 'berhasil', 'tpi', 'lbh', 'dri', 'minggu', 'ga', 'dibalik', 'balikin', 'tulisannya', 'proses', 'kerja', 'dana', 'masuk', 'rekening', 'tpi', 'sampe', 'ga', 'kejelasan']","['dana', 'refund', 'hasil', 'tpi', 'lbh', 'dri', 'minggu', 'ga', 'balik', 'balikin', 'tulis', 'proses', 'kerja', 'dana', 'masuk', 'rekening', 'tpi', 'sampe', 'ga', 'jelas']",0
sangat mudah dan praktis,5,"['sangat', 'mudah', 'dan', 'praktis']","['mudah', 'praktis']","['mudah', 'praktis']",1
aplikasi yang sangat jelek sekali coint saya di hilangkan semuanya bagaimana ini,1,"['aplikasi', 'yang', 'sangat', 'jelek', 'sekali', 'coint', 'saya', 'di', 'hilangkan', 'semuanya', 'bagaimana', 'ini']","['aplikasi', 'jelek', 'coint', 'hilangkan']","['aplikasi', 'jelek', 'coint', 'hilang']",0
mantab banyak pilihan dan promo,5,"['mantab', 'banyak', 'pilihan', 'dan', 'promo']","['mantab', 'pilihan', 'promo']","['mantab', 'pilih', 'promo']",1
sangat membantu memudahkan sy mendapatkan hotel dengan cepat,5,"['sangat', 'membantu', 'memudahkan', 'sy', 'mendapatkan', 'hotel', 'dengan', 'cepat']","['membantu', 'memudahkan', 'sy', 'hotel', 'cepat']","['bantu', 'mudah', 'sy', 'hotel', 'cepat']",1
membantu sekali ketika liburan luar kota,5,"['membantu', 'sekali', 'ketika', 'liburan', 'luar', 'kota']","['membantu', 'liburan', 'kota']","['bantu', 'libur', 'kota']",1
untuk pesan hotel dan tiket kereta api,5,"['untuk', 'pesan', 'hotel', 'dan', 'tiket', 'kereta', 'api']","['pesan', 'hotel', 'tiket', 'kereta', 'api']","['pesan', 'hotel', 'tiket', 'kereta', 'api']",1
sangat memuaskan dan mudah untuk digunakan ,5,"['sangat', 'memuaskan', 'dan', 'mudah', 'untuk', 'digunakan']","['memuaskan', 'mudah']","['muas', 'mudah']",1
aplikasi trip cukup bertanggung jawab untuk pemesanan hotel,4,"['aplikasi', 'trip', 'cukup', 'bertanggung', 'jawab', 'untuk', 'pemesanan', 'hotel']","['aplikasi', 'trip', 'bertanggung', 'pemesanan', 'hotel']","['aplikasi', 'trip', 'tanggung', 'mesan', 'hotel']",1
sangat membantu dan lebih murah dari aplikasi yang lainnya,5,"['sangat', 'membantu', 'dan', 'lebih', 'murah', 'dari', 'aplikasi', 'yang', 'lainnya']","['membantu', 'murah', 'aplikasi']","['bantu', 'murah', 'aplikasi']",1
sangat buruk benar mengecewakan saya harap anda jangan pernah download apk ini sangat buruk sekali,1,"['sangat', 'buruk', 'benar', 'mengecewakan', 'saya', 'harap', 'anda', 'jangan', 'pernah', 'download', 'apk', 'ini', 'sangat', 'buruk', 'sekali']","['buruk', 'mengecewakan', 'harap', 'download', 'apk', 'buruk']","['buruk', 'kecewa', 'harap', 'download', 'apk', 'buruk']",0
aplikasi bagus dan mudah dimengerti,5,"['aplikasi', 'bagus', 'dan', 'mudah', 'dimengerti']","['aplikasi', 'bagus', 'mudah', 'dimengerti']","['aplikasi', 'bagus', 'mudah', 'erti']",1
ui simpel mudah di pahami,5,"['ui', 'simpel', 'mudah', 'di', 'pahami']","['ui', 'simpel', 'mudah', 'pahami']","['ui', 'simpel', 'mudah', 'paham']",1
alhamdulillah sangat puas dgn layanan trip  terimakasih,5,"['alhamdulillah', 'sangat', 'puas', 'dgn', 'layanan', 'trip', 'terimakasih']","['alhamdulillah', 'puas', 'dgn', 'layanan', 'trip', 'terimakasih']","['alhamdulillah', 'puas', 'dgn', 'layan', 'trip', 'terimakasih']",1
harga sesuaiga ribetbanyak promo yg menarik,5,"['harga', 'sesuaiga', 'ribetbanyak', 'promo', 'yg', 'menarik']","['harga', 'sesuaiga', 'ribetbanyak', 'promo', 'yg', 'menarik']","['harga', 'sesuaiga', 'ribetbanyak', 'promo', 'yg', 'tarik']",1
untuk mencari hotel dan tiket pesawat,5,"['untuk', 'mencari', 'hotel', 'dan', 'tiket', 'pesawat']","['mencari', 'hotel', 'tiket', 'pesawat']","['cari', 'hotel', 'tiket', 'pesawat']",1
untuk pembayar susah kenapa selalu gagal setiap kali sya mau melakukan pembayaran paraahh,1,"['untuk', 'pembayar', 'susah', 'kenapa', 'selalu', 'gagal', 'setiap', 'kali', 'sya', 'mau', 'melakukan', 'pembayaran', 'paraahh']","['pembayar', 'susah', 'gagal', 'kali', 'sya', 'pembayaran', 'paraahh']","['bayar', 'susah', 'gagal', 'kali', 'sya', 'bayar', 'paraahh']",0
aplikasi yg keren jadi mudah untuk berpergian,5,"['aplikasi', 'yg', 'keren', 'jadi', 'mudah', 'untuk', 'berpergian']","['aplikasi', 'yg', 'keren', 'mudah', 'berpergian']","['aplikasi', 'yg', 'keren', 'mudah', 'pergi']",1
parah pesan  kali pakai cc gagal terus jadi harus ngecek refound ke call centre,1,"['parah', 'pesan', 'kali', 'pakai', 'cc', 'gagal', 'terus', 'jadi', 'harus', 'ngecek', 'refound', 'ke', 'call', 'centre']","['parah', 'pesan', 'kali', 'pakai', 'cc', 'gagal', 'ngecek', 'refound', 'call', 'centre']","['parah', 'pesan', 'kali', 'pakai', 'cc', 'gagal', 'ngecek', 'refound', 'call', 'centre']",0
sangat keren dan aplikasi yang sangat mendukung,5,"['sangat', 'keren', 'dan', 'aplikasi', 'yang', 'sangat', 'mendukung']","['keren', 'aplikasi', 'mendukung']","['keren', 'aplikasi', 'dukung']",1
sangat membantu dalam pencarian tiket pesawat,5,"['sangat', 'membantu', 'dalam', 'pencarian', 'tiket', 'pesawat']","['membantu', 'pencarian', 'tiket', 'pesawat']","['bantu', 'cari', 'tiket', 'pesawat']",1
pernah di rugikan sudah bayar lunas  hari  des  sebelum menginap tetapi voucher saat hari h  des  menginap hotel tidak menerima voucher yg saya beli,1,"['pernah', 'di', 'rugikan', 'sudah', 'bayar', 'lunas', 'hari', 'des', 'sebelum', 'menginap', 'tetapi', 'voucher', 'saat', 'hari', 'h', 'des', 'menginap', 'hotel', 'tidak', 'menerima', 'voucher', 'yg', 'saya', 'beli']","['rugikan', 'bayar', 'lunas', 'des', 'menginap', 'voucher', 'h', 'des', 'menginap', 'hotel', 'menerima', 'voucher', 'yg', 'beli']","['rugi', 'bayar', 'lunas', 'des', 'inap', 'voucher', 'h', 'des', 'inap', 'hotel', 'terima', 'voucher', 'yg', 'beli']",0
udah di install udh registe eh buka penawaran coba lagi coba lagi dikira gue ga ada kuota apa,1,"['udah', 'di', 'install', 'udh', 'registe', 'eh', 'buka', 'penawaran', 'coba', 'lagi', 'coba', 'lagi', 'dikira', 'gue', 'ga', 'ada', 'kuota', 'apa']","['udah', 'install', 'udh', 'registe', 'eh', 'buka', 'penawaran', 'coba', 'coba', 'gue', 'ga', 'kuota']","['udah', 'install', 'udh', 'registe', 'eh', 'buka', 'tawar', 'coba', 'coba', 'gue', 'ga', 'kuota']",0
metode pembayaran hanya menggunakan kartu kredit harga tertera belum final,1,"['metode', 'pembayaran', 'hanya', 'menggunakan', 'kartu', 'kredit', 'harga', 'tertera', 'belum', 'final']","['metode', 'pembayaran', 'kartu', 'kredit', 'harga', 'tertera', 'final']","['metode', 'bayar', 'kartu', 'kredit', 'harga', 'tera', 'final']",0
membantu dalam perjalanan pembayaran di tambah fitur mbank,5,"['membantu', 'dalam', 'perjalanan', 'pembayaran', 'di', 'tambah', 'fitur', 'mbank']","['membantu', 'perjalanan', 'pembayaran', 'fitur', 'mbank']","['bantu', 'jalan', 'bayar', 'fitur', 'mbank']",1
travelling jd gampang dengan apk ini,5,"['travelling', 'jd', 'gampang', 'dengan', 'apk', 'ini']","['travelling', 'jd', 'gampang', 'apk']","['travelling', 'jd', 'gampang', 'apk']",1
cepat simple berkwalitas,5,"['cepat', 'simple', 'berkwalitas']","['cepat', 'simple', 'berkwalitas']","['cepat', 'simple', 'berkwalitas']",1
sangat buruk poin tiba hilang susah payah nyebarin link ke orang,1,"['sangat', 'buruk', 'poin', 'tiba', 'hilang', 'susah', 'payah', 'nyebarin', 'link', 'ke', 'orang']","['buruk', 'poin', 'hilang', 'susah', 'payah', 'nyebarin', 'link', 'orang']","['buruk', 'poin', 'hilang', 'susah', 'payah', 'nyebarin', 'link', 'orang']",0
untuk aplikasi hotel indonesia sukses selalu,5,"['untuk', 'aplikasi', 'hotel', 'indonesia', 'sukses', 'selalu']","['aplikasi', 'hotel', 'indonesia', 'sukses']","['aplikasi', 'hotel', 'indonesia', 'sukses']",1
saya sudah donlot setelah saya liat ulasannya banyak yang kecewa  uninstall lagi deh,1,"['saya', 'sudah', 'donlot', 'setelah', 'saya', 'liat', 'ulasannya', 'banyak', 'yang', 'kecewa', 'uninstall', 'lagi', 'deh']","['donlot', 'liat', 'ulasannya', 'kecewa', 'uninstall', 'deh']","['donlot', 'liat', 'ulas', 'kecewa', 'uninstall', 'deh']",0
sangat mudah digunakan dan banyak promo menarik,5,"['sangat', 'mudah', 'digunakan', 'dan', 'banyak', 'promo', 'menarik']","['mudah', 'promo', 'menarik']","['mudah', 'promo', 'tarik']",1
aplikasi ini gak bagus ini masalah bilangnya sudah bayar sudah tf tapi gak ada bangsad apanya hapus,1,"['aplikasi', 'ini', 'gak', 'bagus', 'ini', 'masalah', 'bilangnya', 'sudah', 'bayar', 'sudah', 'tf', 'tapi', 'gak', 'ada', 'bangsad', 'apanya', 'hapus']","['aplikasi', 'gak', 'bagus', 'bilangnya', 'bayar', 'tf', 'gak', 'bangsad', 'apanya', 'hapus']","['aplikasi', 'gak', 'bagus', 'bilang', 'bayar', 'tf', 'gak', 'bangsad', 'apa', 'hapus']",0
mudah cari tiket pesawat promo hotel oke puas,4,"['mudah', 'cari', 'tiket', 'pesawat', 'promo', 'hotel', 'oke', 'puas']","['mudah', 'cari', 'tiket', 'pesawat', 'promo', 'hotel', 'oke', 'puas']","['mudah', 'cari', 'tiket', 'pesawat', 'promo', 'hotel', 'oke', 'puas']",1
aplikasi tidak berpendirianreward di tarik lagi,1,"['aplikasi', 'tidak', 'berpendirianreward', 'di', 'tarik', 'lagi']","['aplikasi', 'berpendirianreward', 'tarik']","['aplikasi', 'berpendirianreward', 'tarik']",0
klo bisa full indonesiadan adain voucer,1,"['klo', 'bisa', 'full', 'indonesiadan', 'adain', 'voucer']","['klo', 'full', 'indonesiadan', 'adain', 'voucer']","['klo', 'full', 'indonesiadan', 'adain', 'voucer']",0
labih murah banyak promo serta bonusnya,4,"['labih', 'murah', 'banyak', 'promo', 'serta', 'bonusnya']","['labih', 'murah', 'promo', 'bonusnya']","['labih', 'murah', 'promo', 'bonus']",1
bagus sangat membantu mencari hotel,5,"['bagus', 'sangat', 'membantu', 'mencari', 'hotel']","['bagus', 'membantu', 'mencari', 'hotel']","['bagus', 'bantu', 'cari', 'hotel']",1
harus banget pakai pasport padahal kan ke wilayah indonesia juga,1,"['harus', 'banget', 'pakai', 'pasport', 'padahal', 'kan', 'ke', 'wilayah', 'indonesia', 'juga']","['banget', 'pakai', 'pasport', 'wilayah', 'indonesia']","['banget', 'pakai', 'pasport', 'wilayah', 'indonesia']",0
aplikasi yg sangat mendukung bagi orang yang sudah bergerak,3,"['aplikasi', 'yg', 'sangat', 'mendukung', 'bagi', 'orang', 'yang', 'sudah', 'bergerak']","['aplikasi', 'yg', 'mendukung', 'orang', 'bergerak']","['aplikasi', 'yg', 'dukung', 'orang', 'gerak']",0
pilihan hotel yang sangat nyaman recommended,5,"['pilihan', 'hotel', 'yang', 'sangat', 'nyaman', 'recommended']","['pilihan', 'hotel', 'nyaman', 'recommended']","['pilih', 'hotel', 'nyaman', 'recommended']",1
mantep sih wkwk yg ngasih rating  para penuyul event tuh situ yg garap situ yg nuyul eh di angusin ngamok wkwk,5,"['mantep', 'sih', 'wkwk', 'yg', 'ngasih', 'rating', 'para', 'penuyul', 'event', 'tuh', 'situ', 'yg', 'garap', 'situ', 'yg', 'nuyul', 'eh', 'di', 'angusin', 'ngamok', 'wkwk']","['mantep', 'sih', 'wkwk', 'yg', 'ngasih', 'rating', 'penuyul', 'event', 'tuh', 'situ', 'yg', 'garap', 'situ', 'yg', 'nuyul', 'eh', 'angusin', 'ngamok', 'wkwk']","['mantep', 'sih', 'wkwk', 'yg', 'ngasih', 'rating', 'tuyul', 'event', 'tuh', 'situ', 'yg', 'garap', 'situ', 'yg', 'nuyul', 'eh', 'angusin', 'ngamok', 'wkwk']",1
selalu gagal ketika pembayar padahal semua syarat sudah terpenuhi,1,"['selalu', 'gagal', 'ketika', 'pembayar', 'padahal', 'semua', 'syarat', 'sudah', 'terpenuhi']","['gagal', 'pembayar', 'syarat', 'terpenuhi']","['gagal', 'bayar', 'syarat', 'penuh']",0
harga lebih mahal dari aplikasi lain jangan di download pasti nyesal,1,"['harga', 'lebih', 'mahal', 'dari', 'aplikasi', 'lain', 'jangan', 'di', 'download', 'pasti', 'nyesal']","['harga', 'mahal', 'aplikasi', 'download', 'nyesal']","['harga', 'mahal', 'aplikasi', 'download', 'nyesal']",0
coin masa ilang semua padahal udah capek ngumpulin koin buat liburan akhir bulan,1,"['coin', 'masa', 'ilang', 'semua', 'padahal', 'udah', 'capek', 'ngumpulin', 'koin', 'buat', 'liburan', 'akhir', 'bulan']","['coin', 'ilang', 'udah', 'capek', 'ngumpulin', 'koin', 'liburan']","['coin', 'ilang', 'udah', 'capek', 'ngumpulin', 'koin', 'libur']",0
aplikasi bagus untuk pemesanan tiket perjalanan,5,"['aplikasi', 'bagus', 'untuk', 'pemesanan', 'tiket', 'perjalanan']","['aplikasi', 'bagus', 'pemesanan', 'tiket', 'perjalanan']","['aplikasi', 'bagus', 'mesan', 'tiket', 'jalan']",1
sejak saat pertama kulihat senyumannya jantung berdebar debar gelisah di dada bukannya musnah harapanaku pun goyah dari awal berjumpa ku dengannya tuhan tolong aku ingin dirinya rindu padanya memikirkannnya,5,"['sejak', 'saat', 'pertama', 'kulihat', 'senyumannya', 'jantung', 'berdebar', 'debar', 'gelisah', 'di', 'dada', 'bukannya', 'musnah', 'harapanaku', 'pun', 'goyah', 'dari', 'awal', 'berjumpa', 'ku', 'dengannya', 'tuhan', 'tolong', 'aku', 'ingin', 'dirinya', 'rindu', 'padanya', 'memikirkannnya']","['kulihat', 'senyumannya', 'jantung', 'berdebar', 'debar', 'gelisah', 'dada', 'musnah', 'harapanaku', 'goyah', 'berjumpa', 'ku', 'dengannya', 'tuhan', 'tolong', 'rindu', 'memikirkannnya']","['lihat', 'senyum', 'jantung', 'debar', 'debar', 'gelisah', 'dada', 'musnah', 'harapanaku', 'goyah', 'jumpa', 'ku', 'dengan', 'tuhan', 'tolong', 'rindu', 'memikirkannnya']",1
pesan hotel dan pesawat lebih mudah ,5,"['pesan', 'hotel', 'dan', 'pesawat', 'lebih', 'mudah']","['pesan', 'hotel', 'pesawat', 'mudah']","['pesan', 'hotel', 'pesawat', 'mudah']",1
ngadain event koinnya malah hilang di tarik lagi ga jelas cok,1,"['ngadain', 'event', 'koinnya', 'malah', 'hilang', 'di', 'tarik', 'lagi', 'ga', 'jelas', 'cok']","['ngadain', 'event', 'koinnya', 'hilang', 'tarik', 'ga', 'cok']","['ngadain', 'event', 'koin', 'hilang', 'tarik', 'ga', 'cok']",0
ini aplikasi terburuk saya merasa ditipu hari ini  kali dibatalkan pesanan yang bukan merupakan kesalahan saya dengan alasan suplier padahal saya sudah bayar diminta menunggu  hari baru uang saya dikembalikan saya melakukan keluhan pelanggan malah saya dibentak dari call center mengerikan benar benar merugikan,1,"['ini', 'aplikasi', 'terburuk', 'saya', 'merasa', 'ditipu', 'hari', 'ini', 'kali', 'dibatalkan', 'pesanan', 'yang', 'bukan', 'merupakan', 'kesalahan', 'saya', 'dengan', 'alasan', 'suplier', 'padahal', 'saya', 'sudah', 'bayar', 'diminta', 'menunggu', 'hari', 'baru', 'uang', 'saya', 'dikembalikan', 'saya', 'melakukan', 'keluhan', 'pelanggan', 'malah', 'saya', 'dibentak', 'dari', 'call', 'center', 'mengerikan', 'benar', 'benar', 'merugikan']","['aplikasi', 'terburuk', 'ditipu', 'kali', 'dibatalkan', 'pesanan', 'kesalahan', 'alasan', 'suplier', 'bayar', 'menunggu', 'uang', 'dikembalikan', 'keluhan', 'pelanggan', 'dibentak', 'call', 'center', 'mengerikan', 'merugikan']","['aplikasi', 'buruk', 'tipu', 'kali', 'batal', 'pesan', 'salah', 'alas', 'suplier', 'bayar', 'tunggu', 'uang', 'kembali', 'keluh', 'langgan', 'bentak', 'call', 'center', 'keri', 'rugi']",0
mantap traveling jadi mudah,5,"['mantap', 'traveling', 'jadi', 'mudah']","['mantap', 'traveling', 'mudah']","['mantap', 'traveling', 'mudah']",1
sangat membabtu harga ekonomis dan terjangkaumantap nih apl,5,"['sangat', 'membabtu', 'harga', 'ekonomis', 'dan', 'terjangkaumantap', 'nih', 'apl']","['membabtu', 'harga', 'ekonomis', 'terjangkaumantap', 'nih', 'apl']","['membabtu', 'harga', 'ekonomis', 'terjangkaumantap', 'nih', 'apl']",1
cepat dan banyak penawaean,5,"['cepat', 'dan', 'banyak', 'penawaean']","['cepat', 'penawaean']","['cepat', 'penawaean']",1
harga jauh lebih murah dari yg lain,5,"['harga', 'jauh', 'lebih', 'murah', 'dari', 'yg', 'lain']","['harga', 'murah', 'yg']","['harga', 'murah', 'yg']",1
aplikasi yang sangat membantu dengan harga yang kompetitif ,5,"['aplikasi', 'yang', 'sangat', 'membantu', 'dengan', 'harga', 'yang', 'kompetitif']","['aplikasi', 'membantu', 'harga', 'kompetitif']","['aplikasi', 'bantu', 'harga', 'kompetitif']",1
udah susah susah cari referral malah akun bermasalah halah apk jelek,1,"['udah', 'susah', 'susah', 'cari', 'referral', 'malah', 'akun', 'bermasalah', 'halah', 'apk', 'jelek']","['udah', 'susah', 'susah', 'cari', 'referral', 'akun', 'bermasalah', 'halah', 'apk', 'jelek']","['udah', 'susah', 'susah', 'cari', 'referral', 'akun', 'masalah', 'halah', 'apk', 'jelek']",0
payah susah rekomendasi ke orang koin ditarik balik kalo gaaa niat ngasih gausah adain event uninstall ajalah,1,"['payah', 'susah', 'rekomendasi', 'ke', 'orang', 'koin', 'ditarik', 'balik', 'kalo', 'gaaa', 'niat', 'ngasih', 'gausah', 'adain', 'event', 'uninstall', 'ajalah']","['payah', 'susah', 'rekomendasi', 'orang', 'koin', 'ditarik', 'kalo', 'gaaa', 'niat', 'ngasih', 'gausah', 'adain', 'event', 'uninstall', 'ajalah']","['payah', 'susah', 'rekomendasi', 'orang', 'koin', 'tarik', 'kalo', 'gaaa', 'niat', 'ngasih', 'gausah', 'adain', 'event', 'uninstall', 'aja']",0
lahbaru mau instal krn mau booking hotel kenapa ulasannya negatif semua ,1,"['lahbaru', 'mau', 'instal', 'krn', 'mau', 'booking', 'hotel', 'kenapa', 'ulasannya', 'negatif', 'semua']","['lahbaru', 'instal', 'krn', 'booking', 'hotel', 'ulasannya', 'negatif']","['lahbaru', 'instal', 'krn', 'booking', 'hotel', 'ulas', 'negatif']",0
tidak sesuai dengan harapan aplikasi yang memanfaatkan uang pengguna tidak ada konfirmasi ke pihak yang bersangkutan,1,"['tidak', 'sesuai', 'dengan', 'harapan', 'aplikasi', 'yang', 'memanfaatkan', 'uang', 'pengguna', 'tidak', 'ada', 'konfirmasi', 'ke', 'pihak', 'yang', 'bersangkutan']","['sesuai', 'harapan', 'aplikasi', 'memanfaatkan', 'uang', 'pengguna', 'konfirmasi', 'bersangkutan']","['sesuai', 'harap', 'aplikasi', 'manfaat', 'uang', 'guna', 'konfirmasi', 'sangkut']",0
mempermudah mencari hotel ataupun tiket siiip,5,"['mempermudah', 'mencari', 'hotel', 'ataupun', 'tiket', 'siiip']","['mempermudah', 'mencari', 'hotel', 'tiket', 'siiip']","['mudah', 'cari', 'hotel', 'tiket', 'siiip']",1
sangat bagus untuk liburan tanpa ribet,5,"['sangat', 'bagus', 'untuk', 'liburan', 'tanpa', 'ribet']","['bagus', 'liburan', 'ribet']","['bagus', 'libur', 'ribet']",1
dikarenakan point gw balik gw langsung update jd bintang  makasih trip,5,"['dikarenakan', 'point', 'gw', 'balik', 'gw', 'langsung', 'update', 'jd', 'bintang', 'makasih', 'trip']","['point', 'gw', 'gw', 'langsung', 'update', 'jd', 'bintang', 'makasih', 'trip']","['point', 'gw', 'gw', 'langsung', 'update', 'jd', 'bintang', 'makasih', 'trip']",1
mantap paling murah diantara yg lain,5,"['mantap', 'paling', 'murah', 'diantara', 'yg', 'lain']","['mantap', 'murah', 'yg']","['mantap', 'murah', 'yg']",1
buat event tapi coin di tarik mending gak usah buat event penipuan,1,"['buat', 'event', 'tapi', 'coin', 'di', 'tarik', 'mending', 'gak', 'usah', 'buat', 'event', 'penipuan']","['event', 'coin', 'tarik', 'mending', 'gak', 'event', 'penipuan']","['event', 'coin', 'tarik', 'mending', 'gak', 'event', 'tipu']",0
lebih hemat dan cepat pemesanan nya,5,"['lebih', 'hemat', 'dan', 'cepat', 'pemesanan', 'nya']","['hemat', 'cepat', 'pemesanan', 'nya']","['hemat', 'cepat', 'mesan', 'nya']",1
very recommended silakan diunduh dan di download,5,"['very', 'recommended', 'silakan', 'diunduh', 'dan', 'di', 'download']","['very', 'recommended', 'silakan', 'diunduh', 'download']","['very', 'recommended', 'sila', 'unduh', 'download']",1
sangat bagus dan cocok buat pesan tiket,5,"['sangat', 'bagus', 'dan', 'cocok', 'buat', 'pesan', 'tiket']","['bagus', 'cocok', 'pesan', 'tiket']","['bagus', 'cocok', 'pesan', 'tiket']",1
beli tiket kendaraan jadi lbih gampang,5,"['beli', 'tiket', 'kendaraan', 'jadi', 'lbih', 'gampang']","['beli', 'tiket', 'kendaraan', 'lbih', 'gampang']","['beli', 'tiket', 'kendara', 'lbih', 'gampang']",1
kenapa tiket kereta nya cuman bisa ke luar negri aja parah,1,"['kenapa', 'tiket', 'kereta', 'nya', 'cuman', 'bisa', 'ke', 'luar', 'negri', 'aja', 'parah']","['tiket', 'kereta', 'nya', 'cuman', 'negri', 'aja', 'parah']","['tiket', 'kereta', 'nya', 'cuman', 'negri', 'aja', 'parah']",0
ngumpuin kode reff udah ke kumpul kemarin pas hari ini mau di pake malah jd  parah ihh kalau ga niat ga usah pake acara promo kode reff,1,"['ngumpuin', 'kode', 'reff', 'udah', 'ke', 'kumpul', 'kemarin', 'pas', 'hari', 'ini', 'mau', 'di', 'pake', 'malah', 'jd', 'parah', 'ihh', 'kalau', 'ga', 'niat', 'ga', 'usah', 'pake', 'acara', 'promo', 'kode', 'reff']","['ngumpuin', 'kode', 'reff', 'udah', 'kumpul', 'kemarin', 'pas', 'pake', 'jd', 'parah', 'ihh', 'ga', 'niat', 'ga', 'pake', 'acara', 'promo', 'kode', 'reff']","['ngumpuin', 'kode', 'reff', 'udah', 'kumpul', 'kemarin', 'pas', 'pake', 'jd', 'parah', 'ihh', 'ga', 'niat', 'ga', 'pake', 'acara', 'promo', 'kode', 'reff']",0
aplikasi kaya ta beli tiket ya di traveloka murah,1,"['aplikasi', 'kaya', 'ta', 'beli', 'tiket', 'ya', 'di', 'traveloka', 'murah']","['aplikasi', 'kaya', 'ta', 'beli', 'tiket', 'ya', 'traveloka', 'murah']","['aplikasi', 'kaya', 'ta', 'beli', 'tiket', 'ya', 'traveloka', 'murah']",0
